Actual (mm),Predicted (mm)
219.1,225.15205
123.39999999999999,119.69009
37.999999999999986,40.067604
-8.000000000000002,-4.498316
9.999999999999995,0.2966539
90.89999999999999,72.97374
212.0,195.90016
329.79999999999995,328.98996
428.4,432.68723
477.7999999999999,489.4611
460.4,488.6516
380.7,412.04602
266.0,290.85272
141.7,165.46489
48.2,45.23449
-6.800000000000011,-20.440903
-22.10000000000001,-23.393135
17.9,19.005142
129.6999999999999,103.15791
259.6,235.30992
376.2999999999999,359.3061
458.9999999999999,442.24768
479.0999999999999,474.727
439.59999999999997,439.69724
349.2,349.15704
226.0,243.5923
132.5,125.628
59.499999999999986,44.921307
28.6,15.2096195
57.6999999999999,40.283348
142.3,123.347824
252.6,238.89737
351.5,348.0469
410.1,419.93893
417.8,438.30777
374.40000000000003,390.9122
278.5,301.63022
155.0,195.29196
53.7,71.95847
-25.600000000000012,-16.26104
-54.5,-54.102627
-12.300000000000008,-30.866102
71.89999999999989,68.867294
191.70000000000002,191.02179
321.1,318.2302
425.4,429.62793
479.89999999999986,491.99417
476.6,493.74765
408.6,428.9131
308.7,320.5219
204.8,210.44319
110.3,112.99494
47.29999999999989,43.53019
45.6,23.04302
96.8,73.90591
173.09999999999988,171.63475
261.8999999999999,264.08154
341.7,338.03394
375.59999999999997,379.28973
353.2,365.46896
283.0,296.6884
180.2,206.40755
72.1,99.04462
-9.299999999999988,-1.0325667
-55.999999999999986,-52.10276
-45.8,-51.209587
23.899999999999896,12.002287
133.6999999999999,128.0268
259.1,259.21616
382.5,382.1161
476.4,473.2557
513.1,514.99585
471.6999999999999,497.0042
384.4999999999999,401.41684
294.0,282.07095
198.2,187.71927
113.3,110.72776
55.20000000000001,58.37904
66.39999999999999,41.220562
130.89999999999998,97.28052
193.39999999999998,199.03952
251.0,269.6723
283.5,303.56793
287.9,291.06305
257.29999999999995,249.63235
182.5,196.27472
81.4999999999999,117.83336
5.7999999999999865,20.908955
-39.69999999999999,-38.488842
-48.599999999999994,-46.530045
11.899999999999906,-9.936286
106.0,97.04482
225.39999999999998,223.34401
354.69999999999993,350.0935
459.4999999999999,458.5287
516.0,516.4694
513.6,520.59796
474.8,462.4257
409.0,372.02637
304.9,292.03592
196.6,207.07695
117.7999999999999,117.098076
79.39999999999999,60.43989
92.3,59.62078
144.4,116.04923
192.1999999999999,197.1844
242.7,245.64531
258.90000000000003,267.58524
229.9999999999999,243.5517
172.6,183.45103
112.3,109.76721
42.29999999999999,48.129448
-13.799999999999988,-2.1465008
-40.900000000000006,-28.675037
-33.600000000000016,-21.829435
33.199999999999996,20.743734
135.1,124.14713
242.0999999999999,255.8021
348.3,376.91663
431.09999999999997,465.9179
465.2,503.97134
444.79999999999995,484.73663
399.3,406.3996
334.4,319.2293
252.3,247.33441
177.0999999999999,178.47295
132.89999999999998,120.726585
91.5,101.136116
93.19999999999989,87.97452
116.9,110.228966
141.6,147.3597
158.70000000000002,168.95708
155.79999999999998,167.09393
133.5,140.90935
86.9,100.66862
40.80000000000001,45.565735
4.699999999999993,1.9022973
-12.899999999999988,-17.974113
-4.100000000000012,-10.271868
19.6,28.229235
74.30000000000001,79.15508
161.89999999999998,153.59344
256.2,256.36548
335.1,355.96994
406.7,418.15686
455.4999999999999,445.91177
461.2,443.58453
423.09999999999997,406.5131
361.5,340.71484
299.3,268.63245
238.3,210.69731
174.6,165.07436
124.4999999999999,120.79353
104.6,88.079025
121.7999999999999,86.75099
